relative_path,index,original_file_name,source_group,sha256,bytes,width,height,image_format,source_type,license_status,appliance_form,target_class,label_status,visual_review_status,notes
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_001.jpg,1,그림100.jpg,LG 벽걸이 에어컨 필터 사진 2차,f8732a3dab119671811cd882c4670b88d1de443875b08166bbda6ec96cc752e7,102163,1200,636,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_002.jpg,2,그림71.jpg,LG 벽걸이 에어컨 필터 사진 2차,ce8713f1684055259d0e83b4819354c3a9a0b6aea0f8de8c4b50903b09b4bf44,2648430,4000,2252,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_003.jpg,3,그림72.jpg,LG 벽걸이 에어컨 필터 사진 2차,2010167f35ac914aca77c56a7091b4b33af98dd9f3e65949f2014bedae65a5e2,716296,3974,2077,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_004.jpg,4,그림73.jpg,LG 벽걸이 에어컨 필터 사진 2차,bdbb5302c140aee58a5414530e77ce5bd4a53e773395a165537762e246023f6a,69907,1128,516,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_005.jpg,5,그림74.jpg,LG 벽걸이 에어컨 필터 사진 2차,4859a3cc2bd85389c2cbb92cae5ff618cdba85612469a4b5269ee30d8f37628e,509029,3800,1542,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_006.jpg,6,그림75.jpg,LG 벽걸이 에어컨 필터 사진 2차,499b646ba59db139d5e74018b9e884151e50eec284244ed32191770fa812d664,99722,1230,490,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_007.jpg,7,그림76.jpg,LG 벽걸이 에어컨 필터 사진 2차,8147d297a7c6adc77c45f1be5e6a31a403ab726ec0851397854a466e68ac76aa,104188,1204,548,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_008.jpg,8,그림77.jpg,LG 벽걸이 에어컨 필터 사진 2차,7418ea3508ded43ab92bbc1f5e764272faf0373d3c9acceb2f046a2d5fb4e728,83356,952,680,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_009.png,9,그림78.png,LG 벽걸이 에어컨 필터 사진 2차,f3e328012fa5c0b9ac3df5a2234d1ccc3440643137e02ef98f578765e72598ce,732296,1231,550,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_010.png,10,그림79.png,LG 벽걸이 에어컨 필터 사진 2차,37f2f20f119a5808d3249ebe1353856b186f33e3f1e783177875bdc58ec33d59,464770,946,465,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_011.png,11,그림80.png,LG 벽걸이 에어컨 필터 사진 2차,04e79f6cbc5b253af950c9b313ac0779c86dd1bda89bc058b482133848fcd424,507970,1252,463,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_012.jpg,12,그림81.jpg,LG 벽걸이 에어컨 필터 사진 2차,f9d1ab83220eae5097bbdd248192e07ef46e1dec1892bd19c10e3c1f9b82ea0c,122122,1106,606,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_013.jpg,13,그림82.jpg,LG 벽걸이 에어컨 필터 사진 2차,3d599b965a3591fdc87eb34926330b70647ae27bfd13020945c18999e042ebbe,60467,1240,449,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_014.png,14,그림83.png,LG 벽걸이 에어컨 필터 사진 2차,5d145dec5a6b1bb6ff1913bf5ad6d8551f6761da39502fd8cc0878cecea548fc,825526,1164,360,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_015.jpg,15,그림84.jpg,LG 벽걸이 에어컨 필터 사진 2차,6895d3420a83069bd9331c196b3f238c427fa08ea480d6c456af646eec8ca3d7,87820,1272,468,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_016.png,16,그림85.png,LG 벽걸이 에어컨 필터 사진 2차,2c2aa015ec82669f1ac13acb7ea992148f18f9c446f5ab4bf03dc58d6a0bf781,1004463,1092,676,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_017.jpg,17,그림86.jpg,LG 벽걸이 에어컨 필터 사진 2차,3980ab9c1e3bbbe70ede800f1dd4c5839437bedb3727f78962764e6edb5507ab,81641,1266,462,JPEG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
10_원천이미지_raw/01_직접제공_승인후보/user_provided_wall_filter_20260615_normalized/user_wall_filter_018.png,18,그림87.png,LG 벽걸이 에어컨 필터 사진 2차,a7106fa11a7c681a7507325c89fe9e7928266839f941db3b2905c5dcc7d7c65d,685113,1278,457,PNG,user_provided_wall_mounted_filter_image,user_provided_for_project_verify_origin_before_public_release,wall_mounted,filter,ready_for_roboflow_filter_bbox,needs_contact_sheet_review,User supplied LG wall-mounted filter image candidate; label only visible filter mesh/filter part.
